,Canonical URL,RSD Name,Author,Skill Statement,Category,Keywords,Standards,Certifications,Occupation Major Groups,Occupation Minor Groups,Broad Occupations,Detailed Occupations,O*Net Job Codes,Employers,Alignment Name,Alignment URL,Alignment Framework
751,https://osmt.wgu.edu/api/skills/e2934db4-2d0d-4b21-b74c-c179bbfeebc5,Define Presentation Content,Western Governors University,Define the content of a presentation.,Presentations,Presentations; Presentation Design; PowerPoint; Office 365; Adobe graphic software; WebEx or similar software meeting tools; WGUSID: 8516,NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ISTE.Coach.CA.1a; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; NICE_PR_VAM; ATD.Org.CBP; ATD.Prof.KM; ISTE.Coach.PLF.5a; ISTE.Coach.C.3d; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS,,11-0000; 33-0000,11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000,11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-1010; 33-3020; 33-3050,11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198,,,Presentations,https://skills.emsidata.com/skills/KS1280B68GD79P4WMVYW,
752,https://osmt.wgu.edu/api/skills/7dc8db2e-742d-46f7-90dc-f0aeab1eaa87,In-Person Presentation Delivery,Western Governors University,Deliver a presentation to both in-person and remote attendees.,Presentations,Presentations; Presentation Design; WGUSID: 8518,NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; NICE_PR_VAM; ATD.Org.CBP; ATD.Prof.KM; ISTE.Coach.C.3d; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS; ATD.Pers.C,,11-0000; 33-0000,11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000,11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9110; 11-9150; 11-9190; 33-1010; 33-3020; 33-3050,11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198,,,Presentations,https://skills.emsidata.com/skills/KS1280B68GD79P4WMVYW,
753,https://osmt.wgu.edu/api/skills/345cf499-efb1-4a90-80ea-9aa5faa2e938,Presentation Target Audience Identification,Western Governors University,Identify the target audience for a presentation.,Presentations,Presentations; Presentation Design; WGUSID: 8517,NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.CA.1a; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Prof.LS; ATD.Pers.CL; ATD.Pers.PM; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; NICE_PR_VAM; ATD.Org.CBP; ISTE.Coach.C.3d; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS,,11-0000; 33-0000,11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000,11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-1010; 33-3020; 33-3050,11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198,,,Presentations,https://skills.emsidata.com/skills/KS1280B68GD79P4WMVYW,
754,https://osmt.wgu.edu/api/skills/a78f3aec-3a24-4f10-829e-8b3610321a8f,Issue Scope Identification,Western Governors University,Identify issues and the scope of those issues.,Problem Solving,Problem Solving; Troubleshooting (Problem Solving); Accounting software; Analytical software; Relationship Database Management software; Microsoft Access; Database reporting software; Microsoft Dynamics GP; Web browser software; Microsoft FRx; WGUSID: 8526,NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.DDM.6a; ISTE.Coach.DDM.6b; ISTE.Coach.PLF.5c; ATD.Org.ODC; ISTE.Coach.DDM.6c; ATD.Pers.CL; ATD.Pers.PM; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; NICE_PR_VAM; ATD.Org.CBP; ATD.Prof.KM; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ISTE.Coach.PLF.5a; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS; ISTE.Coach.CA.1e,,11-0000; 33-0000,11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000,11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-1010; 33-3020; 33-3050,11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198,,,Problem Solving,https://skills.emsidata.com/skills/KS125F678LV2KB3Z5XW0,
755,https://osmt.wgu.edu/api/skills/86287c5c-d9af-4fd3-87dd-f4a338a825c4,Problems Root Cause Identification,Western Governors University,"Identify the root cause of problems within a team, department, or organization.",Problem Solving,Problem Solving; Troubleshooting (Problem Solving); Accounting software; Analytical software; Relationship Database Management software; Microsoft Access; Database reporting software; Microsoft Dynamics GP; Web browser software; Microsoft FRx; WGUSID: 8525,NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5c; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; ATD.Org.CBP; ATD.Prof.KM; ISTE.Coach.PLF.5a; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS,,11-0000; 33-0000,11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000,11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-1010; 33-3020; 33-3050,11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9033; 11-9039; 11-9111; 11-9151; 11-9198,,,Problem Solving,https://skills.emsidata.com/skills/KS125F678LV2KB3Z5XW0,
756,https://osmt.wgu.edu/api/skills/7c3d38a4-0df4-4d7f-8b44-3c80ba8ba195,Communication Coordination,Western Governors University,Coordinate communications between multiple project workstreams.,Program Management,Program Management; Educational Program Management; Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Microsoft Project; Monday.com; WGUSID: 8549,NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ISTE.Coach.PLF.5c; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ISTE.Coach.PLF.5a; ISTE.Coach.CA.1e; ATD.Pers.C,,11-0000; 33-0000,11-1000; 11-2000; 11-3000; 11-9000; 33-3000,11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-3020,11-1011; 11-1021; 11-2011; 11-2021; 11-3021; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198,,,Program Management,https://skills.emsidata.com/skills/KS1283V6XDFZSK6YP0HF,
757,https://osmt.wgu.edu/api/skills/1b7caf66-4ff2-4315-9dd2-b7f33bcaf065,Program Performance Monitoring,Western Governors University,Monitor the performance of a program over time by comparing actual values to predefined metrics.,Program Management,Program Management; Educational Program Management; Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Microsoft Project; Monday.com; WGUSID: 8550,NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; ATD.Org.DA; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TDF; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ATD.Prof.KM,,11-0000; 33-0000,11-1000; 11-2000; 11-3000; 11-9000; 33-3000,11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-3020,11-1011; 11-1021; 11-2011; 11-2021; 11-3021; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198,,,Program Management,https://skills.emsidata.com/skills/KS1283V6XDFZSK6YP0HF,
758,https://osmt.wgu.edu/api/skills/553fb4d4-7557-4fcf-9fd3-3fa169527c08,Frequently Asked Questions and Answers Creation,Western Governors University,Create a set of frequently asked questions and answers a journalist might ask a spokesperson about a company announcement.,Public Relations,Microsoft Word; Public Relations; Google Docs; WGUSID: 8575,,,11-0000; 33-0000,11-1000; 11-2000; 11-9000; 33-3000,11-1010; 11-2030; 11-9020; 11-9150; 33-3050,11-1011; 11-9021; 11-9151,,,Public Relations,https://skills.emsidata.com/skills/KS1225T707CD39S7QHV4,
759,https://osmt.wgu.edu/api/skills/25276a07-27a9-47b9-a6ad-c2ed966c7c4f,Measure Public Relations Campaign Effectiveness,Western Governors University,Gauge the effectiveness of a public relations campaign by measuring the positive sentiment of press coverage.,Public Relations,Microsoft Word; Public Relations; Google Docs; Hootsuite; Sproud Social; WGUSID: 8577,,,11-0000; 33-0000,11-1000; 11-2000; 11-9000; 33-1000,11-1010; 11-2030; 11-9020; 11-9150; 33-1010,11-1011; 11-9021; 11-9151,,,Public Relations,https://skills.emsidata.com/skills/KS1225T707CD39S7QHV4,
760,https://osmt.wgu.edu/api/skills/3cb0fe31-a764-4d17-b2db-a0fe73b1baaf,Relationship Cultivation,Western Governors University,Cultivate a relationship between a company and a charitable organization that reinforces a positive impression with the public.,Public Relations,Microsoft Word; Public Relations; Google Docs; WGUSID: 8576,,,11-0000; 33-0000,11-1000; 11-2000; 11-9000; 33-3000,11-1010; 11-2030; 11-9020; 11-9150; 33-3050,11-1011; 11-9021; 11-9151,,,Public Relations,https://skills.emsidata.com/skills/KS1225T707CD39S7QHV4,
761,https://osmt.wgu.edu/api/skills/7adbf7f1-ff7e-4fef-9cfd-e830bcd12fa6,Prioritize Information in a Presentation,Western Governors University,Prioritize information in a presentation.,Public Speaking,Microsoft PowerPoint; Microsoft Word; Google Slides; Public Speaking; Apple Keynote; WGUSID: 8578,ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ATD.Pers.CL; ATD.Pers.PM; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ATD.Pers.C,,11-0000; 19-0000; 33-0000,11-1000; 11-2000; 11-3000; 11-9000; 19-4000; 33-3000,11-1010; 11-2020; 11-2030; 11-3130; 11-9110; 11-9150; 19-4090; 33-3020,11-1011; 11-2021; 11-2022; 11-3131; 11-9111; 11-9151,,,Public Speaking,https://skills.emsidata.com/skills/KS124JZ5VYRZ5MJ85N2B,
762,https://osmt.wgu.edu/api/skills/a581871a-58bb-4983-aef7-1038b5c19bd1,Vision and Mission Statement Development,Western Governors University,"Develop vision and mission statements that describe an organization's direction, purpose, and objectives.",Business Strategies,Microsoft PowerPoint; Microsoft Excel; Microsoft Word; QuickBooks; Business Strategies; SQL; Relationship Database Management software; Adobe Acrobat Systems; AdSense Tracker; Microsoft Access; Sage Accounting; Database reporting software; WGUSID: 8061,NICE_SP_ARC; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.CA.1a; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; NICE_OV_SPP,,11-0000,11-1000; 11-2000; 11-3000; 11-9000,11-1010; 11-2020; 11-2030; 11-3020; 11-3110; 11-3120; 11-3130; 11-9030,11-1011; 11-2021; 11-3021; 11-3111; 11-3121; 11-3131; 11-9033; 11-9039,,,Business Strategies,https://skills.emsidata.com/skills/KS440ZZ6HJGY92HPTWCV,Lightcast Open Skills Library
763,https://osmt.wgu.edu/api/skills/21b0daea-56ae-4490-acf1-8a48f14f2669,Message Set Building,Western Governors University,Build a key set of messages to communicate a company's strategy to the public.,Corporate Communications,Communications; Microsoft PowerPoint; Microsoft Excel; Microsoft Word; Corporate Communications; WGUSID: 8122,,,11-0000,11-1000; 11-2000,11-1010; 11-2030,11-1011,,,Corporate Communications,https://skills.emsidata.com/skills/KS122F16SHSGPXSZCZ7M,
764,https://osmt.wgu.edu/api/skills/268a8a93-8f1a-4dcb-985f-777af59e2555,Press Release Writing,Western Governors University,Write a press release to announce a new product or initiative to external stakeholders.,Corporate Communications,Communications; Written Communication; Microsoft PowerPoint; Microsoft Excel; Microsoft Word; Stakeholders; Corporate Communications; WGUSID: 8124; Press Releases,,,11-0000,11-1000; 11-2000,11-1010; 11-2030,11-1011,,,Corporate Communications,https://skills.emsidata.com/skills/KS122F16SHSGPXSZCZ7M,
765,https://osmt.wgu.edu/api/skills/e560fe83-6b7c-4901-8919-8f94f644cc1c,Spokespeople Training,Western Governors University,Train spokespeople to ensure they communicate the vision and strategy for an organization.,Corporate Communications,Communications; Training and Development; Microsoft PowerPoint; Microsoft Excel; Microsoft Word; Corporate Communications; WGUSID: 8123,,,11-0000,11-1000; 11-2000,11-1010; 11-2030,11-1011,,,Corporate Communications,https://skills.emsidata.com/skills/KS122F16SHSGPXSZCZ7M,
766,https://osmt.wgu.edu/api/skills/39057d09-ddf9-40f0-974a-6bf2486819ba,New Solution Identification,Western Governors University,Identify new solutions to issues with brainstorming and creative thinking.,Creativity,Creativity; Creative Thinking; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making,NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.LD.4a; ISTE.Coach.LD.4d; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; NICE_PR_VAM; ATD.Org.CBP; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ISTE.Coach.PLF.5a; ISTE.Coach.LD.4c; ISTE.Coach.C.3b; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; ISTE.Coach.CA.1e; ISTE.Coach.C.3c,,11-0000,11-1000; 11-2000; 11-3000; 11-9000,11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190,11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9033; 11-9039; 11-9111; 11-9151; 11-9198,,,Creativity,https://skills.emsidata.com/skills/KS122HK6LN2MZHFY69GJ,
767,https://osmt.wgu.edu/api/skills/28ff3ef1-8c63-441d-a1ba-20baa3244358,Novel Procedure Development,Western Governors University,Develop novel procedures to improve business operations.,Creativity,Operations; Creativity; Creative Thinking; WGUSID: 8130,ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TDF; ATD.Org.ODC; ATD.Prof.LS; ATD.Org.FR; ATD.Pers.PM; ATD.Org.CBP,,11-0000,11-1000; 11-2000; 11-3000; 11-9000,11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190,11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9033; 11-9039; 11-9111; 11-9151; 11-9198,,,Creativity,https://skills.emsidata.com/skills/KS122HK6LN2MZHFY69GJ,
768,https://osmt.wgu.edu/api/skills/b03aba18-852c-4e40-825e-90a4820aa450,Customer-Specific Events Creation,Western Governors University,Create events that target a specific customer or industry type.,Event Management,Microsoft PowerPoint; Microsoft Excel; Microsoft Word; Event Management; WGUSID: 8223,,,11-0000,11-2000; 11-3000,11-2010; 11-2020; 11-2030; 11-3010,11-2011; 11-2021,,,Event Management,https://skills.emsidata.com/skills/KS123PM708XTL2N3FJNX,
769,https://osmt.wgu.edu/api/skills/abff5f4e-4ad5-4003-9ac9-4a38a44cc6d4,Gather Leads Process Creation,Western Governors University,Create a process to gather leads at an event for follow-up.,Event Management,Microsoft Excel; Salesforce; HubSpot; Eloqua; Lead Generation; Event Management; WGUSID: 8226,,,11-0000,11-2000,11-2010; 11-2020; 11-2030,11-2011; 11-2021,,,Event Management,https://skills.emsidata.com/skills/KS123PM708XTL2N3FJNX,
770,https://osmt.wgu.edu/api/skills/39cf5c2e-b81d-4fd2-a6df-448d8bbc94d1,Prospective Donors Identification,Western Governors University,Identify prospective donors for a fundraising campaign.,Fundraising,Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Fundraising; WGUSID: 8261,,CPA; CMA,11-0000,11-1000; 11-2000; 11-9000,11-1010; 11-2030; 11-9030; 11-9150,11-1011; 11-9033; 11-9039; 11-9151,,,Fundraising,https://skills.emsidata.com/skills/KS122CL64848WM1MVNSQ,
771,https://osmt.wgu.edu/api/skills/69918e62-c552-4805-bd2e-a5e46b9fd230,Solicitation Contribution Campaign Creation,Western Governors University,Create a campaign to solicit contributions from potential donors.,Fundraising,Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Fundraising; WGUSID: 8263,,CPA; CMA,11-0000,11-1000; 11-2000; 11-9000,11-1010; 11-2030; 11-9150,11-1011; 11-9151,,,Fundraising,https://skills.emsidata.com/skills/KS122CL64848WM1MVNSQ,
772,https://osmt.wgu.edu/api/skills/b0f9f34c-b64d-4604-97e4-fa33bb8c6f22,Tax Exemption Status Documentation Creation,Western Governors University,Create documentation for potential donors that details an organization's tax exempt status.,Fundraising,Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Taxes; Fundraising; WGUSID: 8262,,CPA,11-0000,11-1000; 11-2000; 11-9000,11-1010; 11-2030; 11-9150,11-1011; 11-9151,,,Fundraising,https://skills.emsidata.com/skills/KS122CL64848WM1MVNSQ,
773,https://osmt.wgu.edu/api/skills/de7babac-1f08-4aaf-9d0c-6d4943e4b10a,Grant Application Accuracy Review,Western Governors University,Review a grant application to ensure accuracy and completeness.,Grant Writing,Excel; MS Office; Access; Word; Outlook; Grant Writing; WGUSID: 8281,,,11-0000,11-1000; 11-2000; 11-9000,11-1010; 11-2030; 11-9030; 11-9150,11-1011; 11-9151,,,Grant Writing,https://skills.emsidata.com/skills/KS124GX6XFWSP04T3RN2,
774,https://osmt.wgu.edu/api/skills/6b5581e1-7396-4598-89ec-8a4b0fc92efa,Grant Eligibility Requirements Review,Western Governors University,Review the eligibility requirements for a grant.,Grant Writing,Excel; MS Office; Access; Word; Outlook; Grant Writing; WGUSID: 8282,,,11-0000,11-1000; 11-2000; 11-9000,11-1010; 11-2030; 11-9030; 11-9150,11-1011; 11-9033; 11-9151,,,Grant Writing,https://skills.emsidata.com/skills/KS124GX6XFWSP04T3RN2,
775,https://osmt.wgu.edu/api/skills/2b410a7c-4216-4fd1-ae4c-a2330e3f8dd4,Grant Funding Need or Focus Identification,Western Governors University,Identify a need or focus for which to seek grant funding.,Grant Writing,Excel; MS Office; Access; Word; Outlook; Grant Writing; WGUSID: 8279,,,11-0000,11-1000; 11-2000; 11-9000,11-1010; 11-2030; 11-9030; 11-9150,11-1011; 11-9033; 11-9151,,,Grant Writing,https://skills.emsidata.com/skills/KS124GX6XFWSP04T3RN2,
776,https://osmt.wgu.edu/api/skills/d9d411e6-8df1-4d74-a315-c341381cf001,Grant Funding Sources Research,Western Governors University,Research public and private grant funding sources.,Grant Writing,Excel; Research; MS Office; Access; Word; Outlook; Grant Writing; WGUSID: 8280,,,11-0000,11-1000; 11-2000; 11-9000,11-1010; 11-2030; 11-9030; 11-9150,11-1011; 11-9033; 11-9151,,,Grant Writing,https://skills.emsidata.com/skills/KS124GX6XFWSP04T3RN2,
777,https://osmt.wgu.edu/api/skills/d77d0a83-61e7-45cc-af8a-92fc2fbe108a,Integrated Planning Framework Creation,Western Governors University,Create an integrated business planning framework.,Integration,SAP; Planning; MS Office; MS Excel; Integration; CRM; ERP; MS Access; Enterprise software; ERM; WGUSID: 8335,NICE_SP_ARC; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OM_ANA; ATD.Org.DA; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ATD.Prof.KM; ATD.Pers.C,,11-0000,11-1000; 11-2000; 11-3000; 11-9000,11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9110; 11-9150; 11-9190,11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198,,,Integration,https://skills.emsidata.com/skills/KS125716TLTGH6SDHJD1,
778,https://osmt.wgu.edu/api/skills/7eba37ec-d66c-4d75-9dca-d868899cdc35,Employee Conflict Mediation,Western Governors University,Mediate conflicts between employees.,People Management,Conflict Resolution; MS Office; People Management; Personnel Management; Mediation; WGUSID: 8495,NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OV_EXL,,11-0000,11-1000; 11-2000; 11-3000; 11-9000,11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9190,11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9033; 11-9039; 11-9198,,,People Management,https://skills.emsidata.com/skills/ES71C18378814E6740D6,
